1200	58.582535
1201.4492	58.660961
1202.8986	57.244759
1204.3478	56.195744
1205.7971	56.658165
1207.2463	58.866135
1208.6957	59.644314
1210.1449	57.648048
1211.5942	56.887928
1213.0435	60.338474
1214.4928	57.520432
1215.942	56.887005
1217.3914	57.014278
1218.8406	56.592289
1220.2898	57.644196
1221.7391	58.159531
1223.1884	57.369442
1224.6377	57.27676
1226.0869	58.001698
1227.5363	56.308258
1228.9855	57.82552
1230.4348	56.91135
1231.884	58.719452
1233.3334	58.05698
1234.7826	57.855301
1236.2319	58.284008
1237.6812	57.592712
1239.1305	56.48872
1240.5797	57.004814
1242.0289	59.034317
1243.4783	58.061722
1244.9275	61.02647
1246.3768	58.763546
1247.826	57.759197
1249.2754	57.113876
1250.7246	57.317223
1252.174	58.518398
1253.6232	58.634598
1255.0725	60.110508
1256.5217	57.42902
1257.9711	58.867447
1259.4203	60.23431
1260.8695	60.302464
1262.3188	60.512417
1263.7681	60.515221
1265.2174	60.076942
1266.6666	59.241936
1268.116	57.951855
1269.5652	57.186214
1271.0145	57.442001
1272.4637	59.061127
1273.9131	58.567032
1275.3623	59.555912
1276.8116	61.102039
1278.2609	60.925381
1279.7102	58.991959
1281.1594	57.629398
1282.6086	58.808445
1284.058	61.234947
1285.5072	60.097607
1286.9565	59.562519
1288.4058	61.014538
1289.8551	60.547123
1291.3043	59.887669
1292.7537	59.726566
1294.2029	60.441032
1295.6522	61.278759
1297.1014	61.449707
1298.5508	61.64687
1300	59.937107
1301.4492	60.20142
1302.8986	60.650116
1304.3478	58.789349
1305.7971	59.508457
1307.2463	59.051414
1308.6957	59.92342
1310.1449	60.927586
1311.5942	60.465599
1313.0435	61.863201
1314.4928	60.570366
1315.942	58.624409
1317.3914	63.117126
1318.8406	61.657154
1320.2898	61.591137
1321.7391	61.778595
1323.1884	61.734772
1324.6377	62.389927
1326.0869	62.502052
1327.5363	61.584354
1328.9855	62.501553
1330.4348	60.788471
1331.884	62.047924
1333.3334	62.603119
1334.7826	61.866013
1336.2319	61.825024
1337.6812	61.946632
1339.1305	62.383961
1340.5797	63.02895
1342.0289	63.864918
1343.4783	64.933914
1344.9275	65.164604
1346.3768	63.863625
1347.826	66.505531
