1200	62.339771
1201.4492	63.271168
1202.8986	64.167191
1204.3478	63.321827
1205.7971	63.384323
1207.2463	63.197838
1208.6957	63.835873
1210.1449	64.85762
1211.5942	63.682388
1213.0435	64.06617
1214.4928	65.336411
1215.942	65.252129
1217.3914	64.242073
1218.8406	63.947529
1220.2898	65.074173
1221.7391	65.684258
1223.1884	64.574425
1224.6377	63.03318
1226.0869	63.266552
1227.5363	65.636398
1228.9855	61.398964
1230.4348	63.30801
1231.884	64.374916
1233.3334	66.007545
1234.7826	64.235626
1236.2319	63.161926
1237.6812	65.634277
1239.1305	67.277908
1240.5797	66.535164
1242.0289	64.925034
1243.4783	66.833717
1244.9275	64.147476
1246.3768	64.147911
1247.826	67.115158
1249.2754	66.873688
1250.7246	65.416046
1252.174	66.250046
1253.6232	66.519325
1255.0725	65.785576
1256.5217	66.570061
1257.9711	67.94278
1259.4203	66.314842
1260.8695	65.831184
1262.3188	65.266823
1263.7681	65.235909
1265.2174	65.080605
1266.6666	64.870293
1268.116	66.005325
1269.5652	66.132492
1271.0145	66.548523
1272.4637	68.17131
1273.9131	66.441719
1275.3623	65.760666
1276.8116	67.190506
1278.2609	67.377831
1279.7102	66.197113
1281.1594	65.812469
1282.6086	66.972031
1284.058	69.01516
1285.5072	67.480949
1286.9565	69.988647
1288.4058	69.748543
1289.8551	67.514366
1291.3043	66.989815
1292.7537	67.097313
1294.2029	66.04248
1295.6522	65.439148
1297.1014	66.776306
1298.5508	66.87291
1300	66.443634
1301.4492	65.811165
1302.8986	65.721146
1304.3478	68.677231
1305.7971	68.368225
1307.2463	68.546852
1308.6957	67.192932
1310.1449	65.313644
1311.5942	66.009148
1313.0435	66.983727
1314.4928	66.354622
1315.942	67.76223
1317.3914	69.710129
1318.8406	67.225136
1320.2898	64.933388
1321.7391	66.117775
1323.1884	67.302628
1324.6377	67.322754
1326.0869	66.70462
1327.5363	66.072807
1328.9855	67.161598
1330.4348	68.795135
1331.884	66.173676
1333.3334	67.160942
1334.7826	69.135269
1336.2319	66.756157
1337.6812	66.232277
1339.1305	66.803917
1340.5797	67.184509
1342.0289	68.204224
1343.4783	69.033607
1344.9275	66.968582
1346.3768	65.282677
1347.826	67.996758
1349.2754	68.898766
1350.7246	68.033943
1352.174	67.326141
1353.6232	66.778313
1355.0725	67.64946
1356.5217	68.204414
1357.9711	67.948112
1359.4203	68.118256
1360.8695	67.601837
1362.3188	70.066826
1363.7681	66.928185
1365.2174	72.480202
1366.6666	70.279533
1368.116	67.337357
1369.5652	68.502609
1371.0145	68.443878
1372.4637	68.317413
1373.9131	68.516678
1375.3623	67.558838
1376.8116	68.195084
1378.2609	66.197395
1379.7102	68.979897
1381.1594	68.044434
1382.6086	68.788284
1384.058	67.836281
1385.5072	66.866707
1386.9565	67.232758
1388.4058	67.628151
1389.8551	67.815598
1391.3043	68.093269
1392.7537	68.038826
1394.2029	68.388962
1395.6522	67.930443
1397.1014	66.738167
1398.5508	69.594505
1400	67.605873
1401.4492	66.792259
1402.8986	69.316193
1404.3478	68.764725
1405.7971	68.153725
1407.2463	70.16468
1408.6957	71.113777
1410.1449	70.067444
1411.5942	70.619064
