1350.4758	40
1348.89	48
1347.3021	42
1345.7157	46
1344.129	44
1342.5402	48.229492
1340.9529	48
1339.3635	41
1337.7756	45
1336.1875	47
1334.5973	50.229492
1333.0085	44.229492
1331.4177	48
1329.8285	48
1328.2371	47
1326.6472	47
1325.0552	48.229492
1323.4647	52.229492
1321.8721	42.229492
1320.2811	42
1318.6879	49.229492
1317.0963	43
1315.5026	50.229492
1313.9086	52
1312.316	44
1310.7214	53
1309.1284	53.229492
1307.5332	49
1305.9396	51.229492
1304.3438	53
1302.7477	47.229492
1301.1532	49
1299.5565	50
1297.9596	45.229492
1296.3641	48.229492
1294.7666	51
1293.1688	48.229492
1291.5725	48
1289.9741	51
1288.3754	51
1286.7765	47
1285.179	43
1283.5795	55
1281.9796	48
1280.3812	50
1278.7808	51
1277.1801	49
1275.579	50.229492
1273.9777	45.229492
1272.3779	53
1270.776	49
1269.1738	45
1267.5713	51.229492
1265.9685	47
1264.3673	49
1262.7639	50
1261.1602	52.229492
1259.5563	55.229492
1257.9519	57.229492
1256.3474	51
1254.7426	57
1253.1373	55
1251.532	54.229492
1249.9281	51.229492
1248.322	52
1246.7157	51.229492
1245.1091	51
1243.5022	49.229492
1241.895	56
1240.2875	50
1238.6797	46
1237.0717	57
1235.4633	47
1233.8545	51.229492
1232.2456	46
1230.6364	54
1229.0267	55
1227.4169	56.229492
1225.8068	50
1224.1963	55
1222.5856	58.229492
1220.9727	47
1219.3613	56
1217.7496	55.229492
1216.1377	46.229492
1214.5255	46
1212.913	45.229492
1211.3002	44
1209.687	48
1208.0736	58
1206.458	53
1204.844	53.229492
1203.2297	53.229492
1201.6151	55
1200.0002	56
1198.3832	51
1196.7677	54
1195.152	53.229492
1193.5359	55.229492
1191.9194	53
1190.3009	50.229492
1188.684	48
1187.0667	55
1185.4491	51
1183.8293	55
1182.2112	59
1180.5928	54.229492
1178.9722	54.229492
1177.353	52
1175.7338	57.229492
1174.1122	59
1172.4923	65
1170.8721	59.229492
1169.2496	56.229492
1167.6288	55
1166.0076	56.229492
1164.3843	60
1162.7626	55
1161.1387	50
1159.5162	58.229492
1157.8937	53
1156.2688	51.229492
1154.6456	55
1153.0201	54.229492
1151.3964	62
1149.7704	55
1148.1459	54
1146.5193	59.229492
1144.8943	58.229492
1143.2671	55.229492
1141.6415	56.229492
1140.0137	52.229492
1138.3875	53
1136.759	63.229492
1135.1322	60.229492
1133.5032	57
1131.8757	62
1130.2461	54
1128.618	66
1126.9878	71
1125.3573	67
1123.7284	65
1122.0973	64
1120.4678	61.229492
1118.8361	58
1117.204	58.229492
1115.5736	64.229492
1113.9409	61
1112.308	62
1110.6766	68.229492
1109.0431	69.229492
1107.4093	60.229492
1105.7771	62
1104.1426	69.229492
1102.5078	67
1100.8748	59
1099.2394	61
1097.6038	57.229492
1095.9678	61
1094.3334	58
1092.6969	64
1091.0601	72
1089.4229	74.229492
1087.7872	71
1086.1495	61.229492
1084.5115	63.229492
1082.873	69.229492
1081.2344	74.229492
1079.5973	67.229492
1077.958	64
1076.3185	68.229492
1074.6786	64
1073.0383	59.229492
1071.3978	67.229492
1069.7571	74.229492
1068.116	70
1066.4764	59
1064.8347	61
1063.1927	67
1061.5504	71.229492
1059.9077	68
1058.2648	75
1056.6216	71
1054.978	81
1053.3342	75
1051.6901	59.229492
1050.0455	72
1048.4009	77
1046.7557	78
1045.1104	76
1043.4647	81.229492
1041.8187	78.229492
1040.1725	96.229492
1038.5259	91
1036.8789	89
1035.2318	97
1033.5842	109
1031.9364	111
1030.2883	124.22949
1028.6399	127.22949
1026.9912	127.22949
1025.3402	139
1023.6909	149
1022.0412	138.22949
1020.3912	153
1018.741	150
1017.0904	171.22949
1015.4395	164.22949
1013.7864	183.22949
1012.1349	193.22949
1010.4832	177.22949
1008.831	188.22949
1007.1786	206.22949
1005.524	222.22949
1003.8709	219.22949
1002.2176	236.22949
1000.564	243
998.91003	277.22949
