902.494	588
905.376	594
908.259	602.5
911.14	609
914.022	648
916.9	632
919.78	626
922.657	650
925.535	688
928.41	755
931.284	859.5
934.159	1067
937.031	1467.5
939.903	1852
942.773	2338.5
945.645	2771
948.513	3079.5
951.381	2938
954.247	2957.5
957.113	2927
959.978	2940.5
962.842	2949
965.705	2990
968.567	3045
971.427	3089
974.287	3001
977.146	3124
980.005	3148
982.862	3076
985.717	3069
988.572	2977.5
991.425	2869
994.279	2583
997.132	2176.5
999.982	1765.5
1002.83	1477
1005.68	1312
1008.53	1156
1011.38	1070.5
1014.22	997
1017.07	956
1019.91	865.5
1022.76	804.5
1025.6	719
1028.44	683
1031.28	611
1034.12	581.5
1036.96	499
1039.79	456
1042.63	421.5
1045.47	359
1048.3	320
1051.13	326.5
1053.97	300
1056.8	277
1059.63	292.5
1062.46	284
1065.29	268
1068.11	276
1070.94	269
1073.77	260
1076.59	270
1079.42	268.5
1082.24	280.5
1085.06	298
1087.88	299
1090.7	297
1093.52	293
1096.34	292
1099.15	277.5
1101.97	283
1104.78	282
1107.6	284
1110.41	296.5
1113.22	295
1116.03	292.5
1118.84	290.5
1121.65	281
1124.46	274
1127.27	273.5
1130.08	286
1132.88	294
1135.69	284.5
1138.49	271.5
1141.29	267.5
1144.09	269
1146.89	250.5
1149.69	251
1152.49	253.5
1155.29	248.5
1158.08	235
1160.88	234
1163.68	240.5
1166.47	238.5
1169.26	240
1172.05	244
1174.85	226
1177.63	234.5
1180.42	235
1183.21	240
1186	227
1188.78	222
1191.57	221.5
1194.35	232
1197.14	216
1199.92	220
1202.7	246
1205.48	242
1208.26	235
1211.04	239.5
1213.82	228.5
1216.59	249
1219.37	242.5
1222.14	272.5
1224.92	265
1227.69	260.5
1230.46	242
1233.23	225.5
1236	246
1238.77	248.5
1241.54	240.5
1244.31	242
1247.07	251.5
1249.84	242
1252.6	246
1255.36	247
1258.13	258.5
1260.89	263
1263.65	248.5
1266.41	248.5
1269.17	270.5
1271.92	260
1274.68	258
1277.43	273.5
1280.19	256
1282.94	271.5
1285.69	274.5
1288.45	287.5
1291.2	296
1293.95	296
1296.7	297
1299.44	301.5
1302.19	319.5
1304.94	293
1307.68	322
1310.43	325
1313.17	359
1315.91	353
1318.65	380.5
1321.39	415
1324.13	455.5
1326.87	508.5
1329.61	570.5
1332.35	664.5
1335.08	767
1337.82	891
1340.55	1061.5
1343.28	1271
1346.01	1450
1348.75	1588
1351.48	1600.5
1354.21	1460
1356.93	1370
1359.66	1257.5
1362.39	1066.5
1365.11	954
1367.84	826.5
1370.56	719
1373.28	633
1376	587.5
1378.73	519.5
1381.45	471
1384.16	452.5
1386.88	420
1389.6	410
1392.31	369.5
1395.03	367.5
1397.74	352.5
1400.46	343.5
1403.17	327
1405.88	312
1408.59	298.5
1411.3	297.5
1414.01	310
1416.72	311.5
1419.42	290
1422.13	285
1424.83	288.5
1427.54	279
1430.24	289
1432.94	274.5
1435.64	271
1438.34	287.5
1441.04	276
1443.74	306
1446.44	313.5
1449.14	292.5
1451.83	298.5
1454.53	304
1457.22	288.5
1459.91	289
1462.6	298
1465.29	299.5
1467.98	290
1470.67	287
1473.36	279.5
1476.05	277.5
1478.73	285.5
1481.42	267
1484.1	258
1486.79	254.5
1489.47	266
1492.15	251
1494.83	263
1497.51	239
1500.19	255.5
1502.87	277.5
1505.55	261.5
1508.22	280
1510.9	263.5
1513.57	283.5
1516.24	266.5
1518.92	280
1521.59	282
1524.26	285
1526.93	302.5
1529.6	269.5
1532.27	302.5
1534.93	300
1537.6	299
1540.26	281.5
1542.93	320
1545.59	322
1548.25	344.5
1550.91	374.5
1553.58	377.5
1556.24	437
1558.89	488.5
1561.55	527.5
1564.21	605.5
1566.86	700.5
1569.52	858
1572.17	1011.5
1574.83	1311.5
1577.48	1674.5
1580.13	2232.5
1582.78	2867.5
1585.43	3603.5
1588.08	4229
1590.73	4841.5
1593.37	5303
1596.02	4995
1598.66	3865
1601.31	2559
1603.95	1714
1606.59	1209.5
1609.24	891.5
1611.88	755.5
1614.52	658
1617.15	611.5
1619.79	601.5
1622.43	625
1625.06	659
1627.7	742
1630.33	699
1632.97	591
1635.6	494
1638.23	384.5
1640.86	334.5
1643.49	294
1646.12	290
1648.75	265
1651.37	264.5
1654	250.5
1656.62	246.5
1659.25	256
1661.87	236
1664.49	239
1667.12	234.5
1669.74	241
1672.36	218
1674.97	219.5
1677.59	222
1680.21	213.5
1682.82	228
1685.44	217
1688.05	237
1690.67	216.5
1693.28	207
1695.89	202
1698.5	200
1701.11	199
1703.72	194
1706.33	210
1708.94	200.5
1711.54	207
1714.15	195.5
1716.75	200.5
1719.36	193
1721.96	199
1724.56	194
1727.16	193
1729.76	185
1732.36	192
1734.96	199
1737.55	200
1740.15	198.5
1742.75	191
1745.34	189
1747.93	204
1750.53	176
1753.12	190
1755.71	194.5
1758.3	197.5
1760.89	189
1763.48	211.5
1766.06	203
1768.65	196
1771.24	211
1773.82	201
1776.41	193
1778.99	208
1781.57	197
1784.15	170
1786.73	195
1789.31	189.5
1791.89	193
1794.47	189
1797.04	192
1799.62	200
1802.19	187
1804.77	198
1807.34	207
1809.91	185
1812.48	197.5
1815.06	197
1817.62	180
1820.19	181.5
1822.76	204
1825.33	181
1827.9	191
1830.46	201
1833.03	185
1835.59	187
1838.15	187
1840.71	209
1843.27	203
1845.83	191.5
1848.39	215.5
1850.95	201
1853.51	211
1856.06	207.5
1858.62	208
1861.17	204
1863.73	219.5
1866.28	225
1868.83	221
1871.38	225
1873.94	232.5
1876.48	233
1879.03	229.5
1881.58	239
1884.13	225.5
1886.67	220
1889.22	213
1891.76	214
1894.3	201
1896.85	208
1899.39	207
